0 0
0.1 0.0011064
0.2 0.0340043
0.3 0.125211
0.4 0.287837
0.5 0.549478
0.6 0.891197
0.7 1.27364
0.8 1.68046
0.9 2.08668
1 2.49204
1.1 2.92706
1.2 3.4008
1.3 3.91759
1.4 4.47241
1.5 5.02983
1.6 5.56663
1.7 6.07649
1.8 6.55643
1.9 7.0273
2 7.50868
2.1 7.99874
2.2 8.49198
2.3 8.96894
2.4 9.40475
2.5 9.7946
2.6 10.1412
2.7 10.4529
2.8 10.7448
2.9 11.0165
3 11.2558
3.1 11.4496
3.2 11.5807
3.3 11.6447
3.4 11.6532
3.5 11.6217
3.6 11.5702
3.7 11.5147
3.8 11.4594
3.9 11.409
4 11.3717
4.1 11.3616
4.2 11.374
4.3 11.4019
4.4 11.4403
4.5 11.4553
4.6 11.4425
4.7 11.4182
4.8 11.3878
4.9 11.3751
5 11.3918
5.1 11.42
5.2 11.4503
5.3 11.4679
5.4 11.4591
5.5 11.4383
5.6 11.4194
5.7 11.4113
5.8 11.4253
5.9 11.4517
6 11.4737
6.1 11.4844
6.2 11.4763
6.3 11.4553
6.4 11.4384
6.5 11.4329
6.6 11.4423
6.7 11.4629
6.8 11.4797
6.9 11.4843
7 11.4761
7.1 11.4581
7.2 11.443
7.3 11.4399
7.4 11.4482
7.5 11.4642
7.6 11.478
7.7 11.4804
7.8 11.4722
7.9 11.458
8 11.4458
8.1 11.444
8.2 11.4521
8.3 11.4649
8.4 11.4755
8.5 11.477
8.6 11.469
8.7 11.4574
8.8 11.4482
8.9 11.4469
9 11.4544
9.1 11.465
9.2 11.4729
9.3 11.4737
9.4 11.4667
9.5 11.4569
9.6 11.4501
9.7 11.4497
9.8 11.4561
9.9 11.4651
10 11.4711
10.1 11.4711
10.2 11.4652
10.3 11.457
10.4 11.4518
10.5 11.4522
10.6 11.4576
10.7 11.4649
10.8 11.4695
10.9 11.4689
11 11.4638
11.1 11.4572
11.2 11.4531
11.3 11.4539
11.4 11.4587
11.5 11.4646
11.6 11.4681
11.7 11.4672
11.8 11.4628
11.9 11.4575
12 11.4544
12.0405 11.4543
