0 0
0.1 0.00467475
0.2 0.047955
0.3 0.140648
0.4 0.28254
0.5 0.497106
0.6 0.762133
0.7 1.05632
0.8 1.37639
0.9 1.70053
1 2.03645
1.1 2.40083
1.2 2.78854
1.3 3.20437
1.4 3.63742
1.5 4.06188
1.6 4.47382
1.7 4.86839
1.8 5.24666
1.9 5.62751
2 6.01146
2.1 6.39371
2.2 6.77076
2.3 7.12271
2.4 7.44397
2.5 7.73885
2.6 8.00676
2.7 8.2597
2.8 8.49932
2.9 8.71456
3 8.89986
3.1 9.04196
3.2 9.13514
3.3 9.18842
3.4 9.20836
3.5 9.20697
3.6 9.19427
3.7 9.16948
3.8 9.13611
3.9 9.10024
4 9.07252
4.1 9.07212
4.2 9.08434
4.3 9.10506
4.4 9.13708
4.5 9.14383
4.6 9.12871
4.7 9.10589
4.8 9.07491
4.9 9.06389
5 9.07638
5.1 9.09402
5.2 9.115
5.3 9.12073
5.4 9.104
5.5 9.08494
5.6 9.06852
5.7 9.06543
5.8 9.08387
5.9 9.104
6 9.11751
6.1 9.11932
6.2 9.10194
6.3 9.08309
6.4 9.07343
6.5 9.07417
6.6 9.09057
6.7 9.10769
6.8 9.11358
6.9 9.10932
7 9.09276
7.1 9.07607
7.2 9.07154
7.3 9.07718
7.4 9.092
7.5 9.10636
7.6 9.10864
7.7 9.101
7.8 9.08722
7.9 9.07492
8 9.07435
8.1 9.08345
8.2 9.09626
8.3 9.10652
8.4 9.10577
8.5 9.09584
8.6 9.0841
8.7 9.07592
8.8 9.07779
8.9 9.08805
9 9.09864
9.1 9.10469
9.2 9.10169
9.3 9.09134
9.4 9.08177
9.5 9.07759
9.6 9.08152
9.7 9.09161
9.8 9.10014
9.9 9.10269
10 9.09803
10.1 9.08847
10.2 9.08106
10.3 9.08
10.4 9.08529
10.5 9.09421
10.6 9.10051
10.7 9.10034
10.8 9.0946
10.9 9.08642
11 9.08123
11.1 9.0824
11.2 9.08842
11.3 9.09577
11.4 9.09985
11.5 9.09785
11.6 9.09171
11.628 9.08979
