0 0
0.1 0.00423163
0.2 0.0445272
0.3 0.13129
0.4 0.265485
0.5 0.469673
0.6 0.721754
0.7 1.00239
0.8 1.30724
0.9 1.61398
1 1.93201
1.1 2.27563
1.2 2.64036
1.3 3.03333
1.4 3.44111
1.5 3.84035
1.6 4.22747
1.7 4.59436
1.8 4.945
1.9 5.29669
2 5.64913
2.1 6.00142
2.2 6.34792
2.3 6.66963
2.4 6.96255
2.5 7.22793
2.6 7.46683
2.7 7.69211
2.8 7.9044
2.9 8.09565
3 8.26059
3.1 8.38491
3.2 8.46434
3.3 8.50649
3.4 8.5169
3.5 8.50949
3.6 8.49321
3.7 8.46739
3.8 8.43668
3.9 8.40394
4 8.37897
4.1 8.38042
4.2 8.39263
4.3 8.41412
4.4 8.44674
4.5 8.45401
4.6 8.44199
4.7 8.42084
4.8 8.3902
4.9 8.38003
5 8.39005
5.1 8.40608
5.2 8.42744
5.3 8.43214
5.4 8.41717
5.5 8.39925
5.6 8.38114
5.7 8.37787
5.8 8.3942
5.9 8.41253
6 8.42754
6.1 8.42977
6.2 8.41382
6.3 8.39661
6.4 8.38548
6.5 8.38537
6.6 8.40109
6.7 8.41714
6.8 8.42471
6.9 8.42218
7 8.40619
7.1 8.3904
7.2 8.38455
7.3 8.38811
7.4 8.4027
7.5 8.4166
7.6 8.41991
7.7 8.41446
7.8 8.40058
7.9 8.38809
8 8.38647
8.1 8.39322
8.2 8.40611
8.3 8.41695
8.4 8.41709
8.5 8.40933
8.6 8.39746
8.7 8.38831
8.8 8.38935
8.9 8.39776
9 8.40855
9.1 8.41594
9.2 8.41386
9.3 8.40503
9.4 8.39528
9.5 8.38955
9.6 8.39249
9.7 8.40148
9.8 8.41021
9.9 8.4144
10 8.41078
10.1 8.4019
10.2 8.3942
10.3 8.39145
10.4 8.39564
10.5 8.40422
10.6 8.41092
10.7 8.4124
10.8 8.40776
10.9 8.39963
11 8.3939
11.1 8.39352
11.2 8.39848
11.3 8.40604
11.4 8.41082
11.5 8.41025
11.6 8.40508
11.7 8.39816
11.8 8.39429
11.9 8.39564
12 8.40091
12.1 8.40714
12.109 8.40757
