0 0
0.1 0.0020864
0.2 0.0336641
0.3 0.109846
0.4 0.235305
0.5 0.432285
0.6 0.681091
0.7 0.956594
0.8 1.2521
0.9 1.54547
1 1.84327
1.1 2.16593
1.2 2.51173
1.3 2.88789
1.4 3.28452
1.5 3.6735
1.6 4.04829
1.7 4.40153
1.8 4.73467
1.9 5.06883
2 5.40816
2.1 5.75133
2.2 6.09454
2.3 6.4167
2.4 6.70859
2.5 6.97126
2.6 7.20487
2.7 7.4226
2.8 7.63018
2.9 7.82
3 7.98594
3.1 8.11377
3.2 8.19371
3.3 8.23161
3.4 8.23451
3.5 8.2157
3.6 8.18902
3.7 8.15647
3.8 8.12059
3.9 8.08485
4 8.05503
4.1 8.04875
4.2 8.05881
4.3 8.08062
4.4 8.11533
4.5 8.12919
4.6 8.12133
4.7 8.1047
4.8 8.07863
4.9 8.06971
5 8.08412
5.1 8.10541
5.2 8.13208
5.3 8.14515
5.4 8.13539
5.5 8.11989
5.6 8.10329
5.7 8.0979
5.8 8.11359
5.9 8.13438
6 8.15214
6.1 8.15938
6.2 8.14711
6.3 8.12892
6.4 8.11564
6.5 8.1116
6.6 8.12378
6.7 8.14133
6.8 8.15191
6.9 8.15308
7 8.14061
7.1 8.12304
7.2 8.11329
7.3 8.11322
7.4 8.12438
7.5 8.1401
7.6 8.14793
7.7 8.14599
7.8 8.13513
7.9 8.12076
8 8.11418
8.1 8.11752
8.2 8.12807
8.3 8.14102
8.4 8.14661
8.5 8.14239
8.6 8.13229
8.7 8.12099
8.8 8.11653
8.9 8.12148
9 8.13123
9.1 8.14103
9.2 8.14441
9.3 8.13897
9.4 8.12951
9.5 8.12102
9.6 8.11856
9.7 8.12417
9.8 8.13318
9.9 8.1404
10 8.14191
10.1 8.13621
10.2 8.12768
10.3 8.12156
10.4 8.12094
10.5 8.12664
10.6 8.13464
10.7 8.1398
10.8 8.13967
10.9 8.13408
11 8.12667
11.1 8.12236
11.2 8.12316
11.3 8.12862
11.3445 8.13172
