0 0
0.1 0.00671297
0.2 0.0400991
0.3 0.101684
0.4 0.192338
0.5 0.320513
0.6 0.474294
0.7 0.651355
0.8 0.846356
0.9 1.04936
1 1.26684
1.1 1.49556
1.2 1.73649
1.3 1.99163
1.4 2.25029
1.5 2.51061
1.6 2.76621
1.7 3.01296
1.8 3.25649
1.9 3.49566
2 3.73448
2.1 3.97316
2.2 4.20573
2.3 4.43148
2.4 4.64507
2.5 4.84612
2.6 5.0373
2.7 5.21723
2.8 5.38774
2.9 5.54442
3 5.68161
3.1 5.79603
3.2 5.88249
3.3 5.94304
3.4 5.98048
3.5 5.99839
3.6 6.00311
3.7 5.9963
3.8 5.9827
3.9 5.96792
4 5.95896
4.1 5.96272
4.2 5.96623
4.3 5.97224
4.4 5.98189
4.5 5.98068
4.6 5.97618
4.7 5.9656
4.8 5.95116
4.9 5.94577
5 5.94278
5.1 5.94603
5.2 5.9518
5.3 5.95017
5.4 5.9473
5.5 5.9395
5.6 5.93193
5.7 5.93179
5.8 5.93377
5.9 5.94089
6 5.94684
6.1 5.94666
6.2 5.94433
6.3 5.93755
6.4 5.93301
6.5 5.93355
6.6 5.93634
6.7 5.94267
6.8 5.94582
6.9 5.94469
7 5.94101
7.1 5.93461
7.2 5.93188
7.3 5.93269
7.4 5.93625
7.5 5.94167
7.6 5.94321
7.7 5.94192
7.8 5.93786
7.9 5.93287
8 5.93186
8.1 5.93324
8.2 5.93739
8.3 5.94168
8.4 5.94211
8.5 5.94052
8.6 5.93629
8.7 5.93266
8.8 5.93264
8.9 5.93437
9 5.93851
9.1 5.94143
9.2 5.94107
9.3 5.9391
9.4 5.93506
9.5 5.9327
9.6 5.93329
9.7 5.93538
9.8 5.93915
9.9 5.9409
10 5.94006
10.1 5.93782
10.2 5.93431
10.3 5.93305
10.4 5.93404
10.5 5.93638
10.6 5.93954
10.7 5.94035
10.8 5.93922
10.9 5.93681
11 5.93403
11.1 5.9336
11.2 5.93484
11.3 5.93726
11.4 5.93965
11.5 5.93977
11.6 5.93843
11.7 5.93603
11.8 5.93403
11.9 5.93417
12 5.93559
12.1 5.93791
12.2 5.93952
12.3 5.93917
12.4 5.93769
12.5 5.93548
12.6 5.93422
12.7 5.93474
12.8 5.93625
12.9 5.93832
13 5.93925
13.1 5.93859
13.1235 5.9383
