0 0
0.1 0.01348
0.2 0.137967
0.3 0.421737
0.4 0.852823
0.5 1.47135
0.6 2.2717
0.7 3.18113
0.8 4.18256
0.9 5.2618
1 6.39553
1.1 7.61432
1.2 8.92392
1.3 10.2998
1.4 11.7189
1.5 13.1506
1.6 14.5614
1.7 15.9596
1.8 17.3615
1.9 18.7802
2 20.229
2.1 21.7001
2.2 23.1736
2.3 24.6388
2.4 26.096
2.5 27.5511
2.6 29.0173
2.7 30.4896
2.8 31.9402
2.9 33.3244
3 34.5897
3.1 35.6904
3.2 36.6024
3.3 37.3199
3.4 37.849
3.5 38.2032
3.6 38.3973
3.7 38.452
3.8 38.4016
3.9 38.2979
4 38.2081
4.1 38.1954
4.2 38.2197
4.3 38.2488
4.4 38.2943
4.5 38.2998
4.6 38.2428
4.7 38.1865
4.8 38.1468
4.9 38.1365
5 38.1779
5.1 38.223
5.2 38.2359
5.3 38.2165
5.4 38.1687
5.5 38.1175
5.6 38.1041
5.7 38.1243
5.8 38.159
5.9 38.1872
6 38.1823
6.1 38.1462
6.2 38.1054
6.3 38.0826
6.4 38.0891
6.5 38.1214
6.6 38.1522
6.7 38.1605
6.8 38.1423
6.9 38.1089
7 38.0825
7.1 38.0814
7.2 38.1036
7.3 38.133
7.4 38.1507
7.5 38.1441
7.6 38.1189
7.7 38.0929
7.8 38.0827
7.9 38.0938
8 38.118
8.1 38.1378
8.2 38.1403
8.3 38.1253
8.4 38.1038
8.5 38.0914
8.6 38.0971
8.7 38.1172
8.8 38.1387
8.9 38.1484
9 38.141
9.1 38.1231
9.2 38.1077
9.3 38.1053
9.4 38.1172
9.5 38.1351
9.6 38.1466
9.7 38.1446
9.8 38.1308
9.9 38.1149
10 38.1076
10.1 38.1132
10.2 38.1273
10.3 38.1401
10.4 38.1431
10.5 38.1346
10.6 38.1209
10.7 38.1114
10.8 38.1122
10.9 38.1224
11 38.1349
11.1 38.1412
11.2 38.1375
11.3 38.1269
11.4 38.1168
11.5 38.1141
11.6 38.1203
11.7 38.1311
11.8 38.1391
11.9 38.1393
12 38.132
12.1 38.1225
12.2 38.1175
12.3 38.1201
12.4 38.1285
12.5 38.1368
12.6 38.1397
12.7 38.1356
12.8 38.1276
12.9 38.1214
12.988 38.1208
