0 0
0.1 0.00135439
0.2 0.0254776
0.3 0.0841567
0.4 0.183383
0.5 0.341221
0.6 0.540142
0.7 0.762977
0.8 1.00157
0.9 1.23641
1 1.47656
1.1 1.73426
1.2 2.01009
1.3 2.31328
1.4 2.63052
1.5 2.94285
1.6 3.24431
1.7 3.52363
1.8 3.78741
1.9 4.05017
2 4.31403
2.1 4.58436
2.2 4.85332
2.3 5.10478
2.4 5.33433
2.5 5.53637
2.6 5.71506
2.7 5.88232
2.8 6.03934
2.9 6.18647
3 6.31672
3.1 6.41622
3.2 6.48115
3.3 6.51087
3.4 6.51164
3.5 6.49751
3.6 6.47556
3.7 6.45099
3.8 6.42614
3.9 6.3992
4 6.37764
4.1 6.37317
4.2 6.37905
4.3 6.39674
4.4 6.42302
4.5 6.43166
4.6 6.4261
4.7 6.40955
4.8 6.38511
4.9 6.37622
5 6.38184
5.1 6.39646
5.2 6.41731
5.3 6.42457
5.4 6.41789
5.5 6.40448
5.6 6.38729
5.7 6.38275
5.8 6.39201
5.9 6.40666
6 6.42321
6.1 6.42799
6.2 6.41928
6.3 6.40588
6.4 6.39173
6.5 6.38798
6.6 6.39653
6.7 6.40857
6.8 6.41982
6.9 6.42129
7 6.41133
7.1 6.39856
7.2 6.38763
7.3 6.3858
7.4 6.39446
7.5 6.40531
7.6 6.41361
7.7 6.41358
7.8 6.40419
7.9 6.39335
8 6.38585
8.1 6.38617
8.2 6.39497
8.3 6.40477
8.4 6.4108
8.5 6.40965
8.6 6.40102
8.7 6.39188
8.8 6.38691
8.9 6.38857
9 6.39681
9.1 6.40515
9.2 6.40906
9.3 6.40684
9.4 6.39893
9.5 6.39124
9.6 6.38814
9.7 6.39069
9.8 6.3981
9.9 6.40501
10 6.40727
10.1 6.40434
10.2 6.39734
10.3 6.39109
10.4 6.38948
10.5 6.39264
10.6 6.39917
10.7 6.40471
10.8 6.40573
10.9 6.40235
11 6.39627
11.1 6.39136
11.2 6.39084
11.3 6.39434
11.4 6.39997
11.5 6.40425
11.6 6.40434
11.7 6.40076
11.8 6.39556
11.9 6.39185
12 6.39212
12.1 6.39571
12.2 6.40048
12.3 6.40364
12.346 6.40385
