0 0
0.1 0.00991012
0.2 0.0535383
0.3 0.131464
0.4 0.243795
0.5 0.398162
0.6 0.581582
0.7 0.791658
0.8 1.0224
0.9 1.26399
1 1.52229
1.1 1.7932
1.2 2.07748
1.3 2.37555
1.4 2.67712
1.5 2.98035
1.6 3.27864
1.7 3.56981
1.8 3.85851
1.9 4.14419
2 4.43121
2.1 4.71768
2.2 4.99912
2.3 5.27343
2.4 5.53441
2.5 5.78254
2.6 6.01694
2.7 6.23598
2.8 6.43976
2.9 6.62109
3 6.77611
3.1 6.9001
3.2 6.98929
3.3 7.04801
3.4 7.07801
3.5 7.08566
3.6 7.07726
3.7 7.0551
3.8 7.02739
3.9 7.00027
4 6.9846
4.1 6.98637
4.2 6.98776
4.3 6.99328
4.4 7.00229
4.5 7.00058
4.6 6.99698
4.7 6.98737
4.8 6.9758
4.9 6.97372
5 6.97376
5.1 6.98007
5.2 6.98668
5.3 6.98581
5.4 6.98307
5.5 6.97522
5.6 6.96942
5.7 6.96998
5.8 6.97318
5.9 6.9807
6 6.98481
6.1 6.984
6.2 6.97995
6.3 6.97269
6.4 6.96967
6.5 6.97028
6.6 6.97453
6.7 6.98064
6.8 6.98203
6.9 6.9807
7 6.97551
7.1 6.96979
7.2 6.9689
7.3 6.97019
7.4 6.97542
7.5 6.98006
7.6 6.9802
7.7 6.97855
7.8 6.97326
7.9 6.96959
8 6.96998
8.1 6.97204
8.2 6.97725
8.3 6.98008
8.4 6.97935
8.5 6.97693
8.6 6.97202
8.7 6.96997
8.8 6.97091
8.9 6.97362
9 6.978
9.1 6.97931
9.2 6.97809
9.3 6.97507
9.4 6.97121
9.5 6.97046
9.6 6.97185
9.7 6.97505
9.8 6.97829
9.9 6.97857
10 6.97702
10.1 6.97376
10.2 6.97116
10.3 6.97127
10.4 6.973
10.5 6.97623
10.6 6.97823
10.7 6.97783
10.8 6.97595
10.9 6.97286
11 6.97142
11.1 6.97204
11.2 6.97405
11.3 6.97691
11.4 6.97784
11.5 6.97703
11.6 6.97493
11.606 6.97478
