0 0
0.1 0.000373103
0.2 0.0214125
0.3 0.0805305
0.4 0.190935
0.5 0.371568
0.6 0.604034
0.7 0.866388
0.8 1.14267
0.9 1.41098
1 1.6805
1.1 1.96642
1.2 2.27553
1.3 2.61946
1.4 2.98416
1.5 3.34752
1.6 3.69759
1.7 4.01955
1.8 4.31988
1.9 4.61553
2 4.91353
2.1 5.22263
2.2 5.5353
2.3 5.83274
2.4 6.10562
2.5 6.34457
2.6 6.55231
2.7 6.74259
2.8 6.92053
2.9 7.08937
3 7.24312
3.1 7.36564
3.2 7.44861
3.3 7.48808
3.4 7.48885
3.5 7.46693
3.6 7.4342
3.7 7.40005
3.8 7.36949
3.9 7.34067
4 7.31843
4.1 7.31383
4.2 7.32225
4.3 7.34301
4.4 7.36952
4.5 7.37632
4.6 7.3665
4.7 7.34433
4.8 7.31627
4.9 7.30554
5 7.31137
5.1 7.32833
5.2 7.35131
5.3 7.36032
5.4 7.35485
5.5 7.34163
5.6 7.32496
5.7 7.32168
5.8 7.33324
5.9 7.35172
6 7.37272
6.1 7.38193
6.2 7.37663
6.3 7.36491
6.4 7.35117
6.5 7.34701
6.6 7.35574
6.7 7.36945
6.8 7.38345
6.9 7.38848
7 7.38114
7.1 7.36894
7.2 7.35697
7.3 7.35289
7.4 7.35995
7.5 7.3714
7.6 7.38201
7.7 7.38545
7.8 7.37879
7.9 7.36815
8 7.35871
8.1 7.35582
8.2 7.36204
8.3 7.37177
8.4 7.37998
8.5 7.38217
8.6 7.37608
8.7 7.36684
8.8 7.35935
8.9 7.35736
9 7.36283
9.1 7.37115
9.2 7.37752
9.3 7.37887
9.4 7.37358
9.5 7.3657
9.6 7.35993
9.7 7.35885
9.8 7.36369
9.9 7.37089
10 7.37596
10.1 7.37664
10.2 7.37212
10.3 7.36547
10.4 7.36095
10.5 7.36057
10.6 7.36477
10.7 7.37083
10.8 7.37484
10.9 7.37495
11 7.371
11.1 7.36546
11.1055 7.36522
