0 0
0.1 0.00209685
0.2 0.032665
0.3 0.105369
0.4 0.224723
0.5 0.412021
0.6 0.647554
0.7 0.908833
0.8 1.18932
0.9 1.46708
1 1.75003
1.1 2.05602
1.2 2.38299
1.3 2.73937
1.4 3.11367
1.5 3.48017
1.6 3.83382
1.7 4.16549
1.8 4.47838
1.9 4.79242
2 5.10964
2.1 5.43106
2.2 5.75187
2.3 6.05131
2.4 6.32304
2.5 6.56621
2.6 6.78143
2.7 6.98276
2.8 7.17337
2.9 7.34733
3 7.49942
3.1 7.61433
3.2 7.68497
3.3 7.7166
3.4 7.71493
3.5 7.6946
3.6 7.6673
3.7 7.63454
3.8 7.60013
3.9 7.56558
4 7.53706
4.1 7.53207
4.2 7.54158
4.3 7.56298
4.4 7.5971
4.5 7.61025
4.6 7.60416
4.7 7.58916
4.8 7.56422
4.9 7.55699
5 7.5705
5.1 7.59043
5.2 7.61671
5.3 7.62829
5.4 7.61904
5.5 7.60488
5.6 7.58801
5.7 7.58334
5.8 7.59837
5.9 7.6171
6 7.63466
6.1 7.64107
6.2 7.62865
6.3 7.61216
6.4 7.59888
6.5 7.59504
6.6 7.60748
6.7 7.62341
6.8 7.63378
6.9 7.63513
7 7.62232
7.1 7.60617
7.2 7.59693
7.3 7.59647
7.4 7.60799
7.5 7.62262
7.6 7.62973
7.7 7.6283
7.8 7.61713
7.9 7.60345
8 7.59765
8.1 7.60039
8.2 7.61099
8.3 7.62347
8.4 7.62815
8.5 7.62441
8.6 7.61443
8.7 7.60333
8.8 7.59973
8.9 7.60434
9 7.61382
9.1 7.62357
9.2 7.62622
9.3 7.62099
9.4 7.61196
9.5 7.60347
9.6 7.60161
9.7 7.60719
9.8 7.61569
9.9 7.62291
10 7.62397
10.1 7.61818
10.2 7.61017
10.3 7.6041
10.4 7.60375
10.5 7.60961
10.6 7.61711
10.7 7.62215
10.8 7.62186
10.9 7.61607
11 7.6091
11.1 7.60499
11.2 7.60586
11.3 7.61151
11.4 7.61792
11.5 7.6212
11.5645 7.62089
