0 0
0.1 0.00221706
0.2 0.0290218
0.3 0.089442
0.4 0.18729
0.5 0.339876
0.6 0.529142
0.7 0.741148
0.8 0.969434
0.9 1.19497
1 1.42803
1.1 1.67777
1.2 1.9433
1.3 2.23423
1.4 2.53611
1.5 2.83343
1.6 3.1226
1.7 3.39221
1.8 3.65103
1.9 3.91109
2 4.17255
2.1 4.4417
2.2 4.70886
2.3 4.96006
2.4 5.19294
2.5 5.40045
2.6 5.58763
2.7 5.76389
2.8 5.92712
2.9 6.07802
3 6.20814
3.1 6.30494
3.2 6.36751
3.3 6.3949
3.4 6.39474
3.5 6.38054
3.6 6.35726
3.7 6.33112
3.8 6.30428
3.9 6.27628
4 6.25729
4.1 6.25771
4.2 6.26926
4.3 6.29412
4.4 6.32838
4.5 6.34662
4.6 6.35293
4.7 6.34838
4.8 6.33608
4.9 6.33828
5 6.35189
5.1 6.37297
5.2 6.39854
5.3 6.40912
5.4 6.40682
5.5 6.39744
5.6 6.38398
5.7 6.3832
5.8 6.39372
5.9 6.40854
6 6.42466
6.1 6.42801
6.2 6.41967
6.3 6.40759
6.4 6.39503
6.5 6.39379
6.6 6.40314
6.7 6.41479
6.8 6.4254
6.9 6.4254
7 6.41553
7.1 6.40427
7.2 6.39512
7.3 6.39576
7.4 6.4054
7.5 6.41569
7.6 6.42302
7.7 6.42139
7.8 6.41174
7.9 6.40216
8 6.39625
8.1 6.39855
8.2 6.40795
8.3 6.41668
8.4 6.42124
8.5 6.4183
8.6 6.40922
8.7 6.40128
8.8 6.39787
8.9 6.4013
9 6.40996
9.1 6.41706
9.2 6.4194
9.3 6.41556
9.4 6.40735
9.5 6.40105
9.6 6.39963
9.7 6.40376
9.8 6.41146
9.9 6.41697
10 6.4176
10.1 6.41325
10.2 6.40609
10.3 6.40134
10.4 6.40139
10.5 6.40587
10.6 6.41248
10.7 6.4165
10.8 6.41586
10.9 6.41133
11 6.40528
11.0305 6.40382
